Grid, Scenario, Case, Run#, n_cars, delay_times_mean, delay_times_std, travel_times_mean, travel_times_std, prop_delays_mean, prop_delays_std,
unknown_grid, unknown_scenario, unknown_run#, case4, 360, 5.288888888888889, 8.465609441137511, 23.225, 13.605429369679346, 0.2149222222222222, 0.36510010736106574,  
unknown_grid, unknown_scenario, unknown_run#, case5, 360, 6.961111111111111, 10.3531336581351, 22.758333333333333, 13.448252158221571, 0.28284444444444445, 0.4358871263453192,  
unknown_grid, unknown_scenario, unknown_run#, case2, 360, 6.055555555555555, 9.621862964809894, 20.32777777777778, 9.803248075995333, 0.2554277777777778, 0.38391299695164666,  
unknown_grid, unknown_scenario, unknown_run#, case3, 360, 4.291666666666667, 6.820796426289887, 23.447222222222223, 14.59842050267218, 0.1831972222222222, 0.30713601310793803,  
unknown_grid, unknown_scenario, unknown_run#, case0, 360, 7.277777777777778, 11.39690774608795, 20.316666666666666, 9.456023947140197, 0.31600555555555554, 0.48948799210356553,  
unknown_grid, unknown_scenario, unknown_run#, case1, 360, 7.277777777777778, 11.39690774608795, 20.316666666666666, 9.456023947140197, 0.31600555555555554, 0.48948799210356553,  
unknown_grid, unknown_scenario, unknown_run#, case4, 120, 0.5416666666666666, 0.9389340883268763, 20.175, 10.155181354034665, 0.02501666666666667, 0.041820645486277334,  
unknown_grid, unknown_scenario, unknown_run#, case5, 120, 0.5583333333333333, 1.0471853810201048, 19.55, 8.9776110408059, 0.026883333333333332, 0.047211436349916557,  
unknown_grid, unknown_scenario, unknown_run#, case2, 120, 0.5, 0.8660254037844386, 19.341666666666665, 8.681873677700889, 0.0249, 0.04197943941185177,  
unknown_grid, unknown_scenario, unknown_run#, case3, 120, 0.55, 0.8548879068821441, 24.45, 15.197505277731167, 0.02206666666666667, 0.04042085545304003,  
unknown_grid, unknown_scenario, unknown_run#, case0, 120, 0.5, 0.8660254037844386, 19.325, 8.668104848619834, 0.0249, 0.04197943941185177,  
unknown_grid, unknown_scenario, unknown_run#, case1, 120, 0.5, 0.8660254037844386, 19.325, 8.668104848619834, 0.0249, 0.04197943941185177,  
unknown_grid, unknown_scenario, unknown_run#, case4, 180, 0.9944444444444445, 1.4122370835829632, 20.97222222222222, 10.686143964943863, 0.052544444444444435, 0.07882866950420049,  
unknown_grid, unknown_scenario, unknown_run#, case5, 180, 1.1333333333333333, 1.610382977224155, 20.66111111111111, 9.857971331132592, 0.05527222222222222, 0.07886231536006673,  
unknown_grid, unknown_scenario, unknown_run#, case2, 180, 1.0277777777777777, 1.3351261095473572, 19.5, 8.290221817163747, 0.05435000000000001, 0.07236492973502812,  
unknown_grid, unknown_scenario, unknown_run#, case3, 180, 1.0666666666666667, 1.2631530214330946, 24.322222222222223, 13.752840335143523, 0.04477222222222223, 0.059417340394081704,  
unknown_grid, unknown_scenario, unknown_run#, case0, 180, 1.0277777777777777, 1.3351261095473572, 19.494444444444444, 8.291560114707151, 0.05435000000000001, 0.07236492973502812,  
unknown_grid, unknown_scenario, unknown_run#, case1, 180, 1.0277777777777777, 1.3351261095473572, 19.494444444444444, 8.291560114707151, 0.05435000000000001, 0.07236492973502812,  
unknown_grid, unknown_scenario, unknown_run#, case4, 240, 1.7208333333333334, 1.908638076104413, 22.116666666666667, 12.059701028171837, 0.0913125, 0.14106631954657592,  
unknown_grid, unknown_scenario, unknown_run#, case5, 240, 1.7125, 1.881004275203364, 21.283333333333335, 10.414079678759691, 0.0839875, 0.11909213804340739,  
unknown_grid, unknown_scenario, unknown_run#, case2, 240, 1.5875, 1.9366664873780755, 19.6625, 7.9271848986047155, 0.08891666666666667, 0.15501949250192879,  
unknown_grid, unknown_scenario, unknown_run#, case3, 240, 2.095833333333333, 2.6051198255657178, 26.041666666666668, 15.675828438147128, 0.08435833333333334, 0.11512578597873817,  
unknown_grid, unknown_scenario, unknown_run#, case0, 240, 1.5916666666666666, 1.9343208684761228, 19.654166666666665, 7.918410992041831, 0.0891625, 0.15500594965059675,  
unknown_grid, unknown_scenario, unknown_run#, case1, 240, 1.5916666666666666, 1.9343208684761228, 19.654166666666665, 7.918410992041831, 0.0891625, 0.15500594965059675,  
unknown_grid, unknown_scenario, unknown_run#, case4, 300, 2.86, 2.948513749897282, 22.196666666666665, 11.576901811605538, 0.13907333333333333, 0.18571701040980482,  
unknown_grid, unknown_scenario, unknown_run#, case5, 300, 4.996666666666667, 6.015811573585802, 22.303333333333335, 11.514830533803883, 0.21374, 0.26917243370498894,  
unknown_grid, unknown_scenario, unknown_run#, case2, 300, 3.7266666666666666, 4.098612231258554, 19.78, 7.769487327574023, 0.18605333333333335, 0.22798834141732383,  
unknown_grid, unknown_scenario, unknown_run#, case3, 300, 2.763333333333333, 3.1081595125661674, 23.026666666666667, 13.915193934050011, 0.12711999999999998, 0.15370536403565535,  
unknown_grid, unknown_scenario, unknown_run#, case0, 300, 3.7266666666666666, 4.427033117362261, 19.793333333333333, 7.778000314276729, 0.18589666666666668, 0.23846146996015005,  
unknown_grid, unknown_scenario, unknown_run#, case1, 300, 3.7266666666666666, 4.427033117362261, 19.793333333333333, 7.778000314276729, 0.18589666666666668, 0.23846146996015005,  
unknown_grid, unknown_scenario, unknown_run#, case4, 360, 5.394444444444445, 6.328943410345681, 22.58888888888889, 11.849420468195852, 0.22283611111111112, 0.24331485849132667,  
unknown_grid, unknown_scenario, unknown_run#, case5, 360, 4.819444444444445, 5.917315431306688, 21.994444444444444, 11.170893340493919, 0.19941944444444443, 0.20479664482853396,  
unknown_grid, unknown_scenario, unknown_run#, case2, 360, 7.611111111111111, 8.511357698777745, 20.36111111111111, 8.213987993991232, 0.3433611111111111, 0.3704103019908972,  
unknown_grid, unknown_scenario, unknown_run#, case3, 360, 8.452777777777778, 9.333809098323718, 25.02777777777778, 13.344757837008324, 0.33676388888888886, 0.3982901543213452,  
unknown_grid, unknown_scenario, unknown_run#, case0, 360, 7.561111111111111, 8.815178758437623, 19.93888888888889, 7.934918531325033, 0.3594694444444444, 0.42637357011027344,  
unknown_grid, unknown_scenario, unknown_run#, case1, 360, 7.561111111111111, 8.815178758437623, 19.93888888888889, 7.934918531325033, 0.3594694444444444, 0.42637357011027344,  
unknown_grid, unknown_scenario, unknown_run#, case4, 120, 0.23333333333333334, 0.573488351136175, 19.758333333333333, 9.13874155571883, 0.011416666666666665, 0.027292118316873504,  
unknown_grid, unknown_scenario, unknown_run#, case5, 120, 0.24166666666666667, 0.6054727262414238, 19.483333333333334, 9.176040661539279, 0.011258333333333334, 0.02693216658982753,  
unknown_grid, unknown_scenario, unknown_run#, case2, 120, 0.23333333333333334, 0.573488351136175, 19.1, 7.932422916948726, 0.011541666666666667, 0.027407388247615926,  
unknown_grid, unknown_scenario, unknown_run#, case3, 120, 0.25, 0.5204164998665332, 23.05, 14.718950370186048, 0.010841666666666668, 0.026403281309126878,  
unknown_grid, unknown_scenario, unknown_run#, case0, 120, 0.23333333333333334, 0.573488351136175, 19.083333333333332, 7.898927494005472, 0.011541666666666667, 0.027407388247615926,  
unknown_grid, unknown_scenario, unknown_run#, case1, 120, 0.23333333333333334, 0.573488351136175, 19.083333333333332, 7.898927494005472, 0.011541666666666667, 0.027407388247615926,  
unknown_grid, unknown_scenario, unknown_run#, case4, 180, 0.4, 0.7788880963698614, 21.155555555555555, 10.6222105997147, 0.023733333333333335, 0.0694277882247287,  
unknown_grid, unknown_scenario, unknown_run#, case5, 180, 0.35555555555555557, 0.7573508083534211, 19.538888888888888, 7.961270061218519, 0.01952777777777778, 0.04465340979334993,  
unknown_grid, unknown_scenario, unknown_run#, case2, 180, 0.32222222222222224, 0.5543319859229522, 19.805555555555557, 8.104249380707097, 0.01810555555555556, 0.03862447370691026,  
unknown_grid, unknown_scenario, unknown_run#, case3, 180, 0.5333333333333333, 0.9966610925150703, 23.95, 15.031919741374056, 0.025755555555555563, 0.058713392587516205,  
unknown_grid, unknown_scenario, unknown_run#, case0, 180, 0.32222222222222224, 0.5543319859229522, 19.805555555555557, 8.104249380707097, 0.01810555555555556, 0.03862447370691026,  
unknown_grid, unknown_scenario, unknown_run#, case1, 180, 0.32222222222222224, 0.5543319859229522, 19.805555555555557, 8.104249380707097, 0.01810555555555556, 0.03862447370691026,  
unknown_grid, unknown_scenario, unknown_run#, case4, 240, 0.8625, 1.2787730121748218, 22.004166666666666, 11.159262937378776, 0.03653750000000001, 0.05416908952914629,  
unknown_grid, unknown_scenario, unknown_run#, case5, 240, 0.7666666666666667, 1.2498888839501783, 20.945833333333333, 9.288948593475057, 0.034508333333333335, 0.05974682639177489,  
unknown_grid, unknown_scenario, unknown_run#, case2, 240, 1.3458333333333334, 2.141159959513119, 20.1125, 7.49887838835471, 0.06178333333333333, 0.09263784173987552,  
unknown_grid, unknown_scenario, unknown_run#, case3, 240, 1.1708333333333334, 2.067603114451342, 23.2, 14.001845116507562, 0.04432083333333334, 0.07983692482787787,  
unknown_grid, unknown_scenario, unknown_run#, case0, 240, 1.3708333333333333, 2.1832657432286053, 20.1, 7.4843169361004485, 0.06270416666666667, 0.0940858649460103,  
unknown_grid, unknown_scenario, unknown_run#, case1, 240, 1.3708333333333333, 2.1832657432286053, 20.1, 7.4843169361004485, 0.06270416666666667, 0.0940858649460103,  
unknown_grid, unknown_scenario, unknown_run#, case4, 300, 0.9, 1.4433756729740645, 21.216666666666665, 10.844494250796373, 0.04041666666666666, 0.06451477651584084,  
unknown_grid, unknown_scenario, unknown_run#, case5, 300, 1.08, 1.834920525072771, 20.176666666666666, 10.489301957497245, 0.044800000000000006, 0.06685327217122584,  
unknown_grid, unknown_scenario, unknown_run#, case2, 300, 1.0333333333333334, 1.5933891203622828, 19.936666666666667, 7.685006325451022, 0.04819, 0.07293312393327649,  
unknown_grid, unknown_scenario, unknown_run#, case3, 300, 1.1866666666666668, 1.5722029837849252, 23.123333333333335, 13.171742059761453, 0.050699999999999995, 0.06721535042929802,  
unknown_grid, unknown_scenario, unknown_run#, case0, 300, 0.9366666666666666, 1.446601381015363, 19.606666666666666, 7.538255029440758, 0.04525333333333333, 0.071358268539034,  
unknown_grid, unknown_scenario, unknown_run#, case1, 300, 0.9366666666666666, 1.446601381015363, 19.606666666666666, 7.538255029440758, 0.04525333333333333, 0.071358268539034,  
unknown_grid, unknown_scenario, unknown_run#, case4, 360, 1.6722222222222223, 2.0175082419095194, 21.394444444444446, 11.233134133853106, 0.07378611111111112, 0.08851290757340856,  
unknown_grid, unknown_scenario, unknown_run#, case5, 360, 1.9111111111111112, 4.09103204703612, 20.163888888888888, 11.550532762551061, 0.07682222222222222, 0.1371933208430739,  
unknown_grid, unknown_scenario, unknown_run#, case2, 360, 1.675, 2.5500408493460123, 18.85, 7.706040199451048, 0.08011944444444444, 0.11924512410121255,  
unknown_grid, unknown_scenario, unknown_run#, case3, 360, 2.4027777777777777, 3.1493373298654355, 23.68888888888889, 15.541982173344017, 0.10344722222222222, 0.14281848422640675,  
unknown_grid, unknown_scenario, unknown_run#, case0, 360, 1.6888888888888889, 2.5490496897839505, 18.852777777777778, 7.708436435746916, 0.08147777777777777, 0.12000370158899987,  
unknown_grid, unknown_scenario, unknown_run#, case1, 360, 1.6888888888888889, 2.5490496897839505, 18.852777777777778, 7.708436435746916, 0.08147777777777777, 0.12000370158899987,  
unknown_grid, unknown_scenario, unknown_run#, case4, 420, 2.169047619047619, 3.345571920303448, 21.095238095238095, 12.849142131470849, 0.0996857142857143, 0.15082677318766746,  
unknown_grid, unknown_scenario, unknown_run#, case5, 420, 2.0238095238095237, 2.6938032526000897, 20.590476190476192, 11.158123445313807, 0.09568095238095238, 0.13341101232138514,  
unknown_grid, unknown_scenario, unknown_run#, case2, 420, 2.15, 3.2570619246419583, 19.11190476190476, 7.974623513458544, 0.10850476190476191, 0.16244803557765342,  
unknown_grid, unknown_scenario, unknown_run#, case3, 420, 2.895238095238095, 3.7863761026778238, 22.214285714285715, 12.110081817752226, 0.12624761904761905, 0.16972543827927788,  
unknown_grid, unknown_scenario, unknown_run#, case0, 420, 1.8738095238095238, 3.0504925069810276, 18.59285714285714, 8.044427022631815, 0.0936047619047619, 0.14332537400776987,  
unknown_grid, unknown_scenario, unknown_run#, case1, 420, 1.8738095238095238, 3.0504925069810276, 18.59285714285714, 8.044427022631815, 0.0936047619047619, 0.14332537400776987,  
unknown_grid, unknown_scenario, unknown_run#, case4, 2520, 0.4634920634920635, 0.9370337506925841, 39.55833333333333, 15.682887056552165, 0.011383730158730157, 0.024832965265221423,  
unknown_grid, unknown_scenario, unknown_run#, case5, 2520, 0.4174603174603175, 0.8325786454181061, 39.99444444444445, 17.7631900715146, 0.009564285714285716, 0.020114607991420713,  
unknown_grid, unknown_scenario, unknown_run#, case2, 2520, 0.37976190476190474, 0.7917150003147321, 37.560317460317464, 12.920250374527917, 0.010238492063492064, 0.02368809950256854,  
unknown_grid, unknown_scenario, unknown_run#, case3, 2520, 0.6130952380952381, 1.0007473114657344, 52.38690476190476, 26.882679913066518, 0.011098412698412698, 0.01948584746549987,  
unknown_grid, unknown_scenario, unknown_run#, case0, 2520, 0.3892857142857143, 0.7707733475464639, 37.548809523809524, 12.924843746999564, 0.010537698412698412, 0.02360902116600732,  
unknown_grid, unknown_scenario, unknown_run#, case1, 2520, 0.3892857142857143, 0.7707733475464639, 37.548809523809524, 12.924843746999564, 0.010537698412698412, 0.02360902116600732,  
unknown_grid, unknown_scenario, unknown_run#, case4, 3600, 0.9980555555555556, 1.5976533476119914, 40.744166666666665, 17.04513108632492, 0.02466166666666667, 0.04480683203733804,  
unknown_grid, unknown_scenario, unknown_run#, case5, 3600, 1.5377777777777777, 2.5453040760400656, 44.16305555555556, 23.517318006506095, 0.029589722222222222, 0.04605885431742685,  
unknown_grid, unknown_scenario, unknown_run#, case2, 3600, 1.076111111111111, 1.7549252560496666, 37.615, 12.761317308352004, 0.027646666666666667, 0.04711091687590987,  
unknown_grid, unknown_scenario, unknown_run#, case3, 3600, 1.365, 1.950668688766325, 54.12972222222222, 28.848620319995963, 0.025340555555555554, 0.04508871033519763,  
unknown_grid, unknown_scenario, unknown_run#, case0, 3600, 1.29, 2.084015888188529, 37.79472222222222, 12.752247075648867, 0.032891111111111114, 0.056519016749417963,  
unknown_grid, unknown_scenario, unknown_run#, case1, 3600, 1.293611111111111, 2.1018941890824965, 37.79472222222222, 12.752247075648867, 0.03296666666666667, 0.05679662548661379,  
unknown_grid, unknown_scenario, unknown_run#, case4, 2520, 0.1503968253968254, 0.501584633054987, 36.570238095238096, 12.591152850396218, 0.004330555555555555, 0.015938120012492937,  
unknown_grid, unknown_scenario, unknown_run#, case5, 2520, 0.16468253968253968, 0.562962947423121, 36.56428571428572, 12.578540331483154, 0.004594047619047619, 0.018320923404960537,  
unknown_grid, unknown_scenario, unknown_run#, case2, 2520, 0.16626984126984126, 0.5722875763484928, 36.25833333333333, 12.201268880800361, 0.005071428571428571, 0.019923396381039283,  
unknown_grid, unknown_scenario, unknown_run#, case3, 2520, 0.16547619047619047, 0.5109889371381254, 39.53055555555556, 15.724963058253, 0.004713492063492064, 0.019373062025656577,  
unknown_grid, unknown_scenario, unknown_run#, case0, 2520, 0.18492063492063493, 0.6113434932319614, 36.236111111111114, 12.188508019182908, 0.005459523809523809, 0.020205785273119215,  
unknown_grid, unknown_scenario, unknown_run#, case1, 2520, 0.18492063492063493, 0.6113434932319614, 36.236111111111114, 12.188508019182908, 0.005459523809523809, 0.020205785273119215,  
unknown_grid, unknown_scenario, unknown_run#, case4, 5700, 0.5852631578947368, 1.4584034833411523, 37.602456140350874, 14.071678447088384, 0.017878947368421053, 0.05307076122628712,  
unknown_grid, unknown_scenario, unknown_run#, case5, 5700, 0.724561403508772, 1.6504949498750192, 38.32087719298246, 15.909360124826192, 0.017548245614035087, 0.04479107784834906,  
unknown_grid, unknown_scenario, unknown_run#, case2, 5700, 1.1631578947368422, 2.6136035202444465, 36.18491228070175, 12.139070620052472, 0.03472719298245614, 0.0895745781458969,  
unknown_grid, unknown_scenario, unknown_run#, case0, 5700, 29.482456140350877, 76.29231094780684, 36.11561403508772, 12.136914911555133, 0.9172150877192983, 3.4085990711908667,  
unknown_grid, unknown_scenario, unknown_run#, case1, 5700, 29.033333333333335, 74.86497748481042, 36.11561403508772, 12.136914911555133, 0.903971052631579, 3.3698039683789323,  
unknown_grid, unknown_scenario, unknown_run#, case4, 2520, 0.005555555555555556, 0.07432826755699806, 36.646031746031746, 12.26021213981544, 0.0001492063492063492, 0.0021334354898065316,  
unknown_grid, unknown_scenario, unknown_run#, case5, 2520, 0.007936507936507936, 0.08873285624999165, 36.50396825396825, 12.054077231532661, 0.0001742063492063492, 0.0019978682500909795,  
unknown_grid, unknown_scenario, unknown_run#, case2, 2520, 0.007936507936507936, 0.08873285624999165, 36.49920634920635, 12.050456067452819, 0.0001765873015873016, 0.002023318295503235,  
unknown_grid, unknown_scenario, unknown_run#, case3, 2520, 0.002777777777777778, 0.05263137589304561, 37.08849206349206, 13.284094592959617, 7.023809523809523e-05, 0.0013555541034712122,  
unknown_grid, unknown_scenario, unknown_run#, case0, 2520, 0.007936507936507936, 0.08873285624999165, 36.49920634920635, 12.050456067452819, 0.0001765873015873016, 0.002023318295503235,  
unknown_grid, unknown_scenario, unknown_run#, case1, 2520, 0.007936507936507936, 0.08873285624999165, 36.49920634920635, 12.050456067452819, 0.0001765873015873016, 0.002023318295503235,  
unknown_grid, unknown_scenario, unknown_run#, case4, 5700, 0.035964912280701755, 0.19983642125518566, 37.41982456140351, 13.692643432871083, 0.0008796491228070176, 0.0051816044270369295,  
unknown_grid, unknown_scenario, unknown_run#, case5, 5700, 0.07473684210526316, 0.3044010815802412, 36.53052631578947, 12.607486556282792, 0.001693859649122807, 0.007479806558711277,  
unknown_grid, unknown_scenario, unknown_run#, case2, 5700, 0.07, 0.29291936498969284, 36.18631578947368, 12.237762470576143, 0.0017742105263157894, 0.008074721318827747,  
unknown_grid, unknown_scenario, unknown_run#, case3, 5700, 0.04280701754385965, 0.21746348260465148, 41.192807017543856, 16.720546794381715, 0.0009478947368421051, 0.0053143553476267934,  
unknown_grid, unknown_scenario, unknown_run#, case0, 5700, 0.07070175438596492, 0.29513814576337205, 36.19263157894737, 12.243025157395406, 0.0017931578947368422, 0.008132986041886793,  
unknown_grid, unknown_scenario, unknown_run#, case1, 5700, 0.07035087719298246, 0.29403105762845483, 36.19263157894737, 12.243025157395406, 0.001786842105263158, 0.008120388171928023,  
unknown_grid, unknown_scenario, unknown_run#, case4, 8640, 0.13020833333333334, 0.4200578147211802, 38.708564814814814, 15.917837966659796, 0.0030645833333333332, 0.010528829263489945,  
unknown_grid, unknown_scenario, unknown_run#, case5, 8640, 0.2767361111111111, 0.747629274583671, 38.46539351851852, 16.597626631505086, 0.005428819444444445, 0.014770263168584761,  
unknown_grid, unknown_scenario, unknown_run#, case2, 8640, 0.27997685185185184, 0.7757714197883676, 36.321875, 12.190785956004465, 0.00673425925925926, 0.01857008078542549,  
unknown_grid, unknown_scenario, unknown_run#, case3, 8640, 0.19583333333333333, 0.5334472534583172, 43.932870370370374, 18.80697844038936, 0.0040416666666666665, 0.012169277687868102,  
unknown_grid, unknown_scenario, unknown_run#, case0, 8640, 0.293287037037037, 0.7954449785535362, 36.32962962962963, 12.120303666737765, 0.007032523148148148, 0.019901289568872008,  
unknown_grid, unknown_scenario, unknown_run#, case1, 8640, 0.293287037037037, 0.7952994608476446, 36.32962962962963, 12.120303666737765, 0.007034722222222223, 0.019901108472679556,  
unknown_grid, unknown_scenario, unknown_run#, case4, 2520, 0.49444444444444446, 0.9317849022475292, 39.93412698412698, 15.562050211251917, 0.011532142857142857, 0.022379353761296208,  
unknown_grid, unknown_scenario, unknown_run#, case5, 2520, 0.5115079365079365, 0.968484798792716, 40.038492063492065, 16.196404488683534, 0.011181349206349207, 0.02087945488452417,  
unknown_grid, unknown_scenario, unknown_run#, case2, 2520, 0.4726190476190476, 0.9449344300518983, 37.946825396825396, 12.77048423904405, 0.011774206349206348, 0.024072019285165017,  
unknown_grid, unknown_scenario, unknown_run#, case3, 2520, 0.5916666666666667, 0.9953911650344157, 50.82222222222222, 25.975632320057347, 0.011582936507936507, 0.022851823120887963,  
unknown_grid, unknown_scenario, unknown_run#, case0, 2520, 0.4785714285714286, 0.9670858814194406, 37.952777777777776, 12.777978647489464, 0.011875396825396825, 0.024437049631324145,  
unknown_grid, unknown_scenario, unknown_run#, case1, 2520, 0.4785714285714286, 0.9670858814194406, 37.952777777777776, 12.777978647489464, 0.011875396825396825, 0.024437049631324145,  
unknown_grid, unknown_scenario, unknown_run#, case4, 3480, 0.9635057471264368, 1.7626688579652543, 39.936206896551724, 16.83465772015858, 0.024358333333333333, 0.05351098866183515,  
unknown_grid, unknown_scenario, unknown_run#, case5, 3480, 1.2281609195402299, 2.415041480682112, 41.66954022988506, 21.04938071593185, 0.025182183908045976, 0.04418495119915744,  
unknown_grid, unknown_scenario, unknown_run#, case2, 3480, 1.1094827586206897, 2.04147280822308, 37.15718390804598, 12.749093053187018, 0.029657183908045975, 0.05947221900559064,  
unknown_grid, unknown_scenario, unknown_run#, case3, 3480, 1.092816091954023, 1.5500296995948517, 52.66063218390805, 26.26551105279909, 0.02009396551724138, 0.03150852955708003,  
unknown_grid, unknown_scenario, unknown_run#, case0, 3480, 1.2272988505747127, 2.398587144549616, 37.01925287356322, 12.642608467681399, 0.03246954022988506, 0.06745634767994296,  
unknown_grid, unknown_scenario, unknown_run#, case1, 3480, 1.2272988505747127, 2.3989465246081902, 37.01925287356322, 12.642608467681399, 0.03247011494252874, 0.06746027543714712,  
unknown_grid, unknown_scenario, unknown_run#, case4, 2520, 0.11547619047619048, 0.4050261742332944, 37.073412698412696, 12.356307730646801, 0.0034642857142857145, 0.014020970486335275,  
unknown_grid, unknown_scenario, unknown_run#, case5, 2520, 0.11507936507936507, 0.4056285462226592, 36.894444444444446, 12.13828918645036, 0.003292063492063492, 0.013397687570992878,  
unknown_grid, unknown_scenario, unknown_run#, case2, 2520, 0.11746031746031746, 0.41749049320596454, 36.717460317460315, 11.95538717227098, 0.003522222222222222, 0.014296058336150467,  
unknown_grid, unknown_scenario, unknown_run#, case3, 2520, 0.10436507936507937, 0.395185301184916, 39.07142857142857, 14.117409364523397, 0.0026634920634920635, 0.011675721677668642,  
unknown_grid, unknown_scenario, unknown_run#, case0, 2520, 0.1384920634920635, 0.46575858495665046, 36.73531746031746, 11.950401081567517, 0.004184920634920634, 0.01581269114300843,  
unknown_grid, unknown_scenario, unknown_run#, case1, 2520, 0.1384920634920635, 0.46575858495665046, 36.73531746031746, 11.950401081567517, 0.004184920634920634, 0.01581269114300843,  
unknown_grid, unknown_scenario, unknown_run#, case4, 5220, 0.39521072796934864, 1.0781423171255569, 37.927969348659005, 14.65671629861424, 0.011883524904214559, 0.03691173375397687,  
unknown_grid, unknown_scenario, unknown_run#, case5, 5220, 0.46954022988505745, 1.1452180184070797, 38.46015325670498, 17.022054163521542, 0.012189463601532568, 0.03840018563497316,  
unknown_grid, unknown_scenario, unknown_run#, case2, 5220, 0.5149425287356322, 1.3652666281886894, 36.39942528735632, 12.082365781919375, 0.01576455938697318, 0.050121365431306644,  
unknown_grid, unknown_scenario, unknown_run#, case3, 5220, 0.3676245210727969, 0.9234626391948703, 44.55785440613027, 20.14222194731681, 0.008732183908045978, 0.028352993831608327,  
unknown_grid, unknown_scenario, unknown_run#, case0, 5220, 0.8291187739463601, 2.131391624719259, 36.27049808429119, 12.069657791980417, 0.02615095785440613, 0.09220560176674086,  
